ZONE T="011 TC1 <greek>a<\greek> = 10<math>0<\math>"
 914000 23.383151   1.250073 0.153540 -0.115705 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 915000 23.408338   1.250259 0.152917 -0.115424 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 916000 23.433704   1.249573 0.153188 -0.115822 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 917000 23.458802   1.249636 0.153158 -0.116119 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 918000 23.483722   1.250408 0.152828 -0.115637 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 919000 23.509177   1.250880 0.152582 -0.115871 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 920000 23.535615   1.250648 0.152977 -0.116445 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 921000 23.561874   1.250013 0.152531 -0.115353 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 922000 23.588758   1.250270 0.152257 -0.115322 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 923000 23.614750   1.249965 0.152586 -0.115533 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 924000 23.639758   1.250657 0.152659 -0.115786 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 925000 23.664499   1.249998 0.152563 -0.115699 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 926000 23.689508   1.248645 0.152406 -0.115874 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 927000 23.714517   1.249219 0.152283 -0.116192 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 928000 23.741133   1.250393 0.152535 -0.115436 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 929000 23.766052   1.249867 0.152117 -0.114539 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 930000 23.791061   1.248147 0.152478 -0.114383 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 931000 23.816070   1.248816 0.152459 -0.114974 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 932000 23.841793   1.249614 0.152793 -0.115346 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 933000 23.867070   1.249038 0.153092 -0.115323 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 934000 23.892704   1.248726 0.152812 -0.115511 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 935000 23.917891   1.249409 0.152336 -0.115316 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 936000 23.943614   1.249708 0.152583 -0.115607 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 937000 23.968980   1.249064 0.153106 -0.116285 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 938000 23.994168   1.248259 0.153245 -0.116393 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 939000 24.020963   1.248476 0.152930 -0.116119 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 940000 24.046329   1.249262 0.152953 -0.115648 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 941000 24.071516   1.250017 0.153157 -0.116145 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 942000 24.097150   1.250115 0.153029 -0.115901 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 943000 24.122605   1.249111 0.152785 -0.116121 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 944000 24.148954   1.249367 0.153063 -0.116025 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 945000 24.175302   1.250474 0.152832 -0.115471 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 946000 24.201829   1.249805 0.153276 -0.115975 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 947000 24.228356   1.249004 0.153283 -0.116181 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 948000 24.253187   1.249550 0.152835 -0.115846 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 949000 24.278642   1.249981 0.152548 -0.115375 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
